                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     850                                     1622                  1.2000000000000000E+001                  2.0000000000000000E-002                  1.7592166944078308E+007                  2.5085035873106076E+003                  5.3506281757608403E+003                  2.6240905588052316E+004                  1.8850940640908681E+002                 -2.1720417749009928E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0519988825594613E-004                  3.2680688180553413E-001                  0.0000000000000000E+000                  6.4822490636357177E-001                  2.0581801407483884E-002                  1.2000000000000000E+001                  0.0000000000000000E+000                  5.8418097672875122E+000                  1.8541102160272746E-004                  4.6754601098661350E+000                  4.7553358524391326E-001                  5.2799289501402551E-002                  8.5213545555742276E-001                  5.3090238682317346E-002                  3.0529037680853066E+000                  1.2415081195642816E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4776644382581543E+006                  6.8553803565600515E+002                  4.5730129090757035E+006                  2.5631159460063573E+004                  6.9837441328368386E+003                  1.3870715667038605E+004                  5.5889711223921449E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.5516656755444556E+014                               "r22.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231201"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      42                  1.1999967621968645E+001                  2.2748735219295204E+000                  3.7673295927804311E+000                 -8.6041327610325631E+000                  2.9498780886996503E+000                  6.5527807937221094E-001                  3.2464494537925770E-001                  2.0076975248531359E-002                  3.1973583342010990E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.1999964121473042E+001                  2.2748305167677785E+000                  3.7731358205304146E+000                 -8.5971741959315509E+000                  2.9627914676427274E+000                  6.5527807919738568E-001                  3.2464494555380163E-001                  2.0076975248812690E-002                  3.2490037183023077E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.1999961337641151E+001                  2.2747968508470198E+000                  3.7778499505355838E+000                 -8.5928137693733468E+000                  2.9720077849123454E+000                  6.5527807911037272E-001                  3.2464494564067448E-001                  2.0076975248952800E-002                  3.2817904310999951E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.1999959522098612E+001                  2.2747751099927922E+000                  3.7818546731382230E+000                 -8.5898129319802603E+000                  2.9791495602152733E+000                  6.5527807905750901E-001                  3.2464494569345309E-001                  2.0076975249037954E-002                  3.3045461888486625E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.1999957706556074E+001                  2.2747535156112964E+000                  3.7863451751474937E+000                 -8.5872156111121090E+000                  2.9864094816596083E+000                  6.5527807901621471E-001                  3.2464494573468100E-001                  2.0076975249104345E-002                  3.3243693773115026E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.1999955769977367E+001                  2.2747306154303439E+000                  3.7920855492108272E+000                 -8.5849262182603034E+000                  2.9946925498838040E+000                  6.5527807898146961E-001                  3.2464494576937009E-001                  2.0076975249160300E-002                  3.3419409898361334E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.1999953349253984E+001                  2.2747021356520634E+000                  3.7985708072434790E+000                 -8.5837359252397096E+000                  3.0027063765081627E+000                  6.5527807895932488E-001                  3.2464494579147929E-001                  2.0076975249195828E-002                  3.3511134278025448E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.1999951475596401E+001                  2.2746801485966315E+000                  3.8040334972103071E+000                 -8.5836148855881973E+000                  3.0086231583076875E+000                  6.5527807894780510E-001                  3.2464494580298048E-001                  2.0076975249214479E-002                  3.3520475723783545E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.1999950128030907E+001                  2.2746643374857238E+000                  3.8081792635348624E+000                 -8.5839933257976675E+000                  3.0126766659418647E+000                  6.5527807894181112E-001                  3.2464494580896480E-001                  2.0076975249224027E-002                  3.3491277591454976E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.1999949243636385E+001                  2.2746539508168837E+000                  3.8118962723948115E+000                 -8.5846097499378882E+000                  3.0160609954264155E+000                  6.5527807893769208E-001                  3.2464494581307729E-001                  2.0076975249230689E-002                  3.3443772518940094E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.1999948248692547E+001                  2.2746422483245468E+000                  3.8163812491526734E+000                 -8.5857232211567140E+000                  3.0198129338783262E+000                  6.5527807893409129E-001                  3.2464494581667225E-001                  2.0076975249236462E-002                  3.3358132961790141E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.1999947143199392E+001                  2.2746292110612369E+000                  3.8214217835567665E+000                 -8.5874286051163224E+000                  3.0236306527825008E+000                  6.5527807893133228E-001                  3.2464494581942682E-001                  2.0076975249240903E-002                  3.3227393040307279E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.1999946092980895E+001                  2.2746167758366078E+000                  3.8266650600205820E+000                 -8.5896514883580721E+000                  3.0272222388374068E+000                  6.5527807892939538E-001                  3.2464494582136061E-001                  2.0076975249244011E-002                  3.3057748996566975E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.1999945098037060E+001                  2.2746049336516894E+000                  3.8308724381564883E+000                 -8.5917725382771337E+000                  3.0298247893590329E+000                  6.5527807892835543E-001                  3.2464494582239889E-001                  2.0076975249245677E-002                  3.2896684178129663E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.1999944600565138E+001                  2.2745989832048221E+000                  3.8349585578621106E+000                 -8.5940180209495907E+000                  3.0322208620241780E+000                  6.5527807892754164E-001                  3.2464494582321124E-001                  2.0076975249247120E-002                  3.2727025478656917E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.1999943716170616E+001                  2.2745883491862582E+000                  3.8392966548975598E+000                 -8.5967232751752078E+000                  3.0345089445936675E+000                  6.5527807892702017E-001                  3.2464494582373199E-001                  2.0076975249247786E-002                  3.2523790160894619E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.1999943273973354E+001                  2.2745829986581541E+000                  3.8423396183711849E+000                 -8.5987502173801218E+000                  3.0360277378592779E+000                  6.5527807892670520E-001                  3.2464494582404640E-001                  2.0076975249248452E-002                  3.2372341343662331E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.1999942831776092E+001                  2.2745776229005061E+000                  3.8471686372132599E+000                 -8.6021892201159247E+000                  3.0382961269257871E+000                  6.5527807892633372E-001                  3.2464494582441727E-001                  2.0076975249249007E-002                  3.2116997957250212E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.1999941947381568E+001                  2.2745667853034575E+000                  3.8545389472781713E+000                 -8.6081106074372276E+000                  3.0413026308862543E+000                  6.5527807892599310E-001                  3.2464494582475734E-001                  2.0076975249249562E-002                  3.1682050033221440E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.1999941062987046E+001                  2.2745557981010776E+000                  3.8607317894721827E+000                 -8.6136962234219112E+000                  3.0434509883671090E+000                  6.5527807892586287E-001                  3.2464494582488734E-001                  2.0076975249249784E-002                  3.1277166059821788E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.1999940676064442E+001                  2.2745509287108194E+000                  3.8647820530556856E+000                 -8.6175808308812858E+000                  3.0447535582366081E+000                  6.5527807892579659E-001                  3.2464494582495357E-001                  2.0076975249249784E-002                  3.0998637547056996E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.1999940289141842E+001                  2.2745460154042401E+000                  3.8691644549356727E+000                 -8.6220230395358808E+000                  3.0460522916574968E+000                  6.5527807892574530E-001                  3.2464494582500486E-001                  2.0076975249249784E-002                  3.0683167435378578E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.1999939902219236E+001                  2.2745410514143476E+000                  3.8738796923357071E+000                 -8.6270684721588715E+000                  3.0473472119378879E+000                  6.5527807892570145E-001                  3.2464494582504844E-001                  2.0076975249250117E-002                  3.0328750820004803E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.1999939515296635E+001                  2.2745360292456089E+000                  3.8800560637946035E+000                 -8.6340532351006516E+000                  3.0489506573638971E+000                  6.5527807892565537E-001                  3.2464494582509457E-001                  2.0076975249250006E-002                  2.9844852563506615E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.1999938940840657E+001                  2.2745284517165008E+000                  3.8875601525151011E+000                 -8.6430642379789369E+000                  3.0508592825057868E+000                  6.5527807892560563E-001                  3.2464494582514425E-001                  2.0076975249250117E-002                  2.9231965871708977E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.1999938366384681E+001                  2.2745207149126232E+000                  3.8946312110887535E+000                 -8.6520050697042628E+000                  3.0527596913933772E+000                  6.5527807892555878E-001                  3.2464494582519099E-001                  2.0076975249250228E-002                  2.8636292297868697E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.1999937791928705E+001                  2.2745128167536319E+000                  3.9010382393894654E+000                 -8.6604566771451541E+000                  3.0546519578458824E+000                  6.5527807892551249E-001                  3.2464494582523717E-001                  2.0076975249250339E-002                  2.8084377413751216E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.1999937217472729E+001                  2.2745047629431214E+000                  3.9081987759311541E+000                 -8.6703171506675307E+000                  3.0570059292912042E+000                  6.5527807892545498E-001                  3.2464494582529463E-001                  2.0076975249250451E-002                  2.7453890053835695E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.1999936355788765E+001                  2.2744924039309753E+000                  3.9155442611909375E+000                 -8.6808279284476519E+000                  3.0598142742847450E+000                  6.5527807892538470E-001                  3.2464494582536474E-001                  2.0076975249250562E-002                  2.6797399562967218E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.1999935494104797E+001                  2.2744797410632684E+000                  3.9215566399467563E+000                 -8.6897567860318556E+000                  3.0624381113160024E+000                  6.5527807892531709E-001                  3.2464494582543224E-001                  2.0076975249250673E-002                  2.6252061164845037E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.1999934735733682E+001                  2.2744683639846346E+000                  3.9266122812822277E+000                 -8.6975153537593641E+000                  3.0648805927197462E+000                  6.5527807892525225E-001                  3.2464494582549702E-001                  2.0076975249250673E-002                  2.5787218896539814E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.1999933977362565E+001                  2.2744567809123200E+000                  3.9345872330519573E+000                 -8.7103430510405442E+000                  3.0691045482114001E+000                  6.5527807892513568E-001                  3.2464494582561348E-001                  2.0076975249250895E-002                  2.5036652734270390E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.1999932092790054E+001                  2.2744271295682492E+000                  3.9434086750958754E+000                 -8.7250327362406246E+000                  3.0746899974731869E+000                  6.5527807892497170E-001                  3.2464494582577708E-001                  2.0076975249251228E-002                  2.4203934403486956E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.1999930443789106E+001                  2.2744002868270750E+000                  3.9501064626173750E+000                 -8.7366654383253834E+000                  3.0794744621819898E+000                  6.5527807892482259E-001                  3.2464494582592607E-001                  2.0076975249251339E-002                  2.3564204709459175E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.1999929030359722E+001                  2.2743766500371287E+000                  3.9566574873572651E+000                 -8.7484707983430230E+000                  3.0845697924902531E+000                  6.5527807892465539E-001                  3.2464494582609282E-001                  2.0076975249251783E-002                  2.2932264806180797E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
